,Year,Entity,Num_of_executions (Amnesty Int),Fire_heat_&_hot_substances,Drowning,Road_injuries,Exposure_to_forces,Interpersonal_violence,Environmental_heat & cold_expo,Self-harm
4056,2003,Myanmar,,477.1973567165925,5729.723328413749,13115.793306994132,0.0,937.909193926918,135.8979112879684,2978.7906993044407
3777,2003,Mauritius,,40.62726634894067,49.07552875948153,177.1730602297108,0.0,31.40750437314381,1.0513377920557256,127.32745883726064
4169,2003,New Zealand,,25.86049735030084,59.18401052591546,490.2144739262295,3.0000000086016176,65.98816223828133,6.454605575556196,538.9489041792783
3267,2003,Latin America and Caribbean,,5820.997964557628,20750.277098483915,101626.62255548508,827.7583524647669,132844.59846606664,1546.6278659155878,31388.994717420774
4197,2003,Nicaragua,,36.53913789904973,235.41981440265343,659.8436196733742,0.9999999832556004,649.8996427658492,6.70974538112404,441.9984151458681
3323,2003,Lebanon,,116.80671030041286,80.49087574534123,437.7106659918863,0.0,261.6805903617094,4.310109589645479,246.5471593303676
4140,2003,Netherlands,,174.09587782949194,120.760459608254,1262.7024327711215,0.0,238.1384431526245,63.55072570170037,1871.647877969348
6133,2003,Turkmenistan,,247.9936841600004,347.62902464307285,437.9631950982812,1.0565349281918346,220.2391968978281,79.93614087829766,511.9194091112808
873,2003,Bulgaria,,130.46700052547115,207.4670384726124,1058.793739651679,1.999999999126781,291.3890331729339,126.35460120716996,1393.4549270937646
901,2003,Burkina Faso,,585.2404034801148,816.7720435616928,2428.8702084696797,0.0,1405.1026106946715,75.63025257006561,923.6406920804616
5266,2003,Slovenia,,16.213904854430133,32.7621775009008,307.2845086282942,1.0000000329866665,37.16318514643761,30.04704976517405,630.8554172068526
2312,2003,Ghana,,538.6434475097403,713.9930830954031,3896.3192099649473,0.0,718.8527950362983,208.3329205975971,1194.131958246706
2705,2003,Honduras,,133.3619116538188,314.5855725539344,1108.236021395006,10.000000001302237,3127.8753396427146,8.525078068405728,264.773232138864
1687,2003,Djibouti,,26.92065471097271,39.27313812112726,145.64522206846846,0.0,67.04029802421496,2.3320399585827403,38.88707766235608
6105,2003,Turkey,,504.4066742877501,1227.3735114964372,7137.601561497663,186.00000078708413,1481.073014086017,105.58041527056596,2045.6141885409068
929,2003,Burundi,,285.54389443660045,416.7323093051872,1743.4311653613247,0.0,90.19298667503044,22.0647325346191,550.4546138720849
1659,2003,Denmark,,131.31203453276777,53.59037913031821,504.2296850087603,0.0,74.04137417128688,38.68527174480829,820.1596979769066
5657,2003,Sub-Saharan Africa,,26365.20476722616,44932.691869260256,153959.497710232,478.2208423703634,70698.72914362814,5811.6805874884885,54218.66420238975
957,2003,Cambodia,,318.2066701923536,2019.30716706264,3956.970252953985,0.0,373.7199915283423,26.01984470278639,545.4039336627833
6077,2003,Tunisia,,219.42763650986043,163.3314413130322,3961.2435536114713,12.000000041366414,78.27479050636028,11.804550890238726,345.1104155440749
2677,2003,High-middle SDI,,34483.56244424724,69685.91308403865,284740.17114888056,27818.348259684983,108520.18532044152,34064.960137264774,194090.0461130881
5048,2003,Saudi Arabia,,761.5653800198446,1099.5157154911417,7958.317475652083,12.000000002400734,179.7574153681115,105.04170174785716,495.1175610261241
985,2003,Cameroon,,536.3179800499674,885.5675164299533,3363.859775672582,20.0000000258748,601.980654549116,195.63702614084025,1457.8203378316098
5238,2003,Slovakia,,59.98732217782298,154.91908601022374,818.2068255537797,0.9999999802216064,180.11686212328374,98.43685021642123,813.8251413317179
6049,2003,Tropical Latin America,,1962.7926797764585,8504.302958987262,44954.6809952496,260.4999980568108,59837.359219577454,307.9560503061616,11534.315205634635
1013,2003,Canada,,519.9383969764427,327.4938808183846,3190.5567223544945,23.000000211920327,452.8553379068077,130.20430359988876,4289.074966673635
2649,2003,High-income Asia Pacific,,3034.857812224656,7331.424402524105,20717.244685165628,208.99999961213828,2329.685397894143,1555.0227881748924,45758.85219099948
5066,2003,Scotland,,73.94831055552625,39.44212454524543,387.4044981391414,0.0,72.56467177051768,32.15165516503901,708.776470027743
845,2003,Brunei,,5.053256552919459,17.197326421795115,58.72672964635623,0.0,4.724486463551907,0.5499877861725798,13.912569094574351
5010,2003,Sao Tome and Principe,,1.176091875501865,4.902511749930294,19.77244082823527,0.0,8.67563990658522,0.2331399791970161,3.4590164782027264
2743,2003,Hungary,,210.18898625076883,211.40062312607705,1560.5914621468146,6.999999998689545,256.858655365236,251.12240745366745,2822.092046131162
817,2003,Brazil,,1894.1609384442424,8345.374417607041,43985.81306291399,258.49999837762334,58902.60666538502,300.3458234170496,11241.566549283094
5573,2003,Southern Sub-Saharan Africa,,4208.155975588468,3707.151427546101,32107.569690945456,16.00000003028574,30706.35054496496,723.017539286207,14423.169035586056
6247,2003,United Kingdom,,753.7663082252195,377.8658390356275,4142.693357114805,0.0,489.337350298577,358.0111423291541,5519.33997267939
2833,2003,Indonesia,,2336.3865099700174,9826.011696529968,46985.41762489789,459.9999998667282,3180.288351578677,164.96036710271932,7624.757393232306
684,2003,Bhutan,,10.865789900534594,30.31112630456383,69.21319218650382,0.0,8.463451083487861,2.481427119052024,34.56831734297986
2805,2003,India,,27348.48733755421,72126.7079678351,174464.64688132558,633.282133821335,42860.7368488336,14724.353140513069,182784.1567553958
4954,2003,Saint Vincent and the Grenadines,,2.2850928224068365,7.312157890474137,11.677763281419043,0.0,17.942962164883806,0.795227849310943,7.443214681122476
712,2003,Bolivia,,225.59513389831764,608.1859914263499,2121.0285976539053,108.49999695574012,650.3965086626283,79.32738310821252,578.526836687884
1771,2003,East Asia,,12163.001294554882,92918.2366050104,302463.14228164626,1114.772017257753,26535.74103704188,6016.534042790577,161359.36414353253
5801,2003,Syria,,221.78011723776132,220.59345478705927,1825.4037124201416,0.0,440.8105197947911,33.942540091545375,398.6467604690375
1743,2003,Dominican Republic,,120.48406117323012,239.61076546455075,2063.641136206088,20.99999990940916,1283.5659378366363,50.77002585071644,627.2319108418967
2340,2003,Greece,,117.7537264698723,367.8372201615354,1913.5433550908883,0.9999999699554584,122.1575532814183,24.278758386994628,422.5937634102176
6226,2003,United Arab Emirates,,62.97641070555563,73.31048140835966,1208.3829375139187,0.0,46.2445893494343,5.932733468332861,190.8610696813385
5601,2003,Spain,,411.8146291648952,646.9848629380205,6098.615628812112,7.000000011729847,532.8924819892925,4310.98944500714,3846.021111752712
765,2003,Bosnia-Herzegovina,,,,,,,,
6191,2003,Ukraine,,4188.674525245328,6542.329720600818,10511.442406570512,0.0,6926.269087666371,4318.592401265787,15848.721895530252
2771,2003,Iceland,,2.455297398458525,3.1851023267217187,17.863722843381648,0.0,2.611655254171168,1.5950215641306542,35.46343779499216
4982,2003,Samoa,,2.523874571674927,9.815481462815097,18.367879876502432,0.0,6.525228080398122,1.297988871648178,18.74737930564745
796,2003,Botswana,,61.04410827720391,53.77385694233207,261.7944162101673,0.0,192.2198740307662,12.64579819550659,184.32252175828947
1715,2003,Dominica,,1.5456447957167438,3.733915101402976,11.567349190953063,1.9999747733094904,6.06716160277866,0.3947304093215635,2.991653293499383
2284,2003,Germany,,705.8281243823836,649.6305800788455,7380.202526037571,2.0000000064123986,914.6380926850017,265.0935531037085,12974.404529616928
5629,2003,Sri Lanka,,552.5783105961287,1356.6453919872429,2737.962880914401,235.00001164420232,1162.4129308381746,121.658270434956,5901.727722970378
6163,2003,Uganda,,915.1697223718062,1396.8247604612634,5120.958960116615,25.00000000904817,1479.952603241981,66.17625042016407,1903.365274045999
740,2003,Bosnia and Herzegovina,,47.137865559635024,41.20303762510929,259.56247945122107,0.0,127.98526044717428,2.752085269125571,350.3552251098018
1041,2003,Cape Verde,,6.5558980763213,30.048004816896693,41.83462516388572,0.0,59.1579344149704,7.499997068429488,58.488602703801725
1631,2003,Democratic Republic of Congo,,1983.5459658306536,5841.062824909831,17422.969468281095,29.000000018031887,2749.7056463513363,387.8903429890084,3632.209520271909
2621,2003,High-income,,16504.009218025374,18730.289956596283,130194.05273368156,602.033377724725,31345.50411312008,11727.715621985097,151947.65914786185
2396,2003,Grenada,,2.088545583685959,6.9195306668121495,11.130145076581554,0.0,4.966029856113682,0.2920382699483064,5.069347940245449
1264,2003,Central Sub-Saharan Africa,,3291.955648973992,10203.17652059322,29978.23617498336,43.99999999556961,4154.669520202909,617.6127041272717,5807.093500567383
1516,2003,Croatia,,59.87522250531692,103.62595677357038,697.9175200447149,0.0,91.81309347634912,47.87722386193983,939.3125955953
5137,2003,Serbia-Montenegro,,,,,,,,
5741,2003,Sweden,,186.71160074290944,129.75541830284098,591.7804723557928,6.999999578111829,124.926549163762,129.62889657731606,1387.9171774374806
5881,2003,Tanzania,,1200.5912269910853,1536.0053996791223,4330.240096627096,0.0,2326.9864076075028,107.8006660266217,1811.5787230738288
1296,2003,Chad,,453.9883856352692,775.8827775413992,1892.9554261421135,0.0,595.2963157656997,145.6894709476766,547.9639642800107
1320,2003,Chile,,351.4288431786864,587.558056151277,2350.919804893178,0.0,790.6670900968999,57.929930113816845,1903.975670637488
2509,2003,Guinea-Bissau,,58.48744621801072,124.74947108987104,380.2106494608734,0.0,126.34869384773296,22.780815425528363,101.62209882117206
1488,2003,Cote d'Ivoire,,642.9777823102932,920.445746747012,3211.810505669237,0.0,2183.78597409159,244.46756844576663,1493.5872841629025
1236,2003,Central Latin America,,2199.550450932029,7800.55030427673,38100.98150682312,295.23986632967467,62623.48550300957,388.7823697351572,13177.85406289073
5853,2003,Tajikistan,,271.7462545825625,674.0117014250976,379.0991339233464,6.000000002088883,250.20717527048205,10.20838112557761,251.81218757302116
2481,2003,Guinea,,395.3694903722506,663.957709938169,1802.054783936688,0.0,549.4952253620802,137.01179860702152,526.5031969896751
5154,2003,Seychelles,,3.762850846181813,11.934498941551825,12.98356743276831,0.0,6.6581969170016295,0.1725958134014907,7.614862815377279
5835,2003,Taiwan,,229.4496816137471,866.9890391661526,4959.428263222455,3.000000000634261,670.8211184900239,25.549864931194566,4159.919965330648
5769,2003,Switzerland,,49.78215947532512,67.53168752637272,541.5486969018185,9.000000135702495,81.4801805239668,21.00504400168265,1511.1619593071944
1358,2003,China,,11408.548125900616,88581.30015353188,287410.92147777893,1093.4801935927046,24669.71500536368,5771.433428981821,151555.62338851436
1460,2003,Costa Rica,,30.82976532603427,158.27263567733428,694.2361974224902,3.0000000015333748,280.0121772691855,2.380414520570341,316.7871460120468
1376,2003,Colombia,,294.49853154707546,1439.95848690965,7259.767792498776,154.99999762024368,27038.56155072461,18.46070327045948,2765.7885147159877
2453,2003,Guatemala,,227.88987648858583,613.0497021291186,1426.4997501783082,27.000000210666137,4283.254296779024,38.51324249007936,1239.3769046045554
1404,2003,Comoros,,20.165569822899062,21.49535922571684,97.66012951032454,0.0,47.08838505715993,2.341352378063127,30.14408916192809
5182,2003,Sierra Leone,,218.67549119343212,383.1647297792526,1046.7513145379346,0.0,78.80838539374672,67.53013283039986,298.75322669393444
2425,2003,Guam,,0.9132187559315144,7.023861727875103,22.743484613416648,0.0,6.543387146887411,0.489683333160271,26.773832089238475
1788,2003,East Timor,,,,,,,,
5912,2003,Thailand,,849.4398496300464,6615.714891987036,25549.294027605105,9.000000002096444,7664.711902300553,38.2002606910072,10086.329576022948
5122,2003,Serbia,,139.12086492234363,200.4697417000044,1179.9705282954478,8.000000011656912,375.5559673285752,75.40890063625946,2120.9596075108825
2088,2003,Ethiopia,,2545.9051230847926,4807.749531322481,11208.028522266875,118.999999045042,7370.22471604604,978.1341943854928,4797.007646696551
6021,2003,Trinidad and Tobago,,26.431146781491808,57.41346449910823,234.04936794876147,2.000000560207285,250.0551883411611,2.226933925278583,170.86585578991946
1069,2003,Caribbean,,791.8267184199926,1974.4653554361407,9301.93934382584,100.51849162222295,5725.272485268625,207.2847713167926,3973.386574522437
1600,2003,Czechia,,119.544000808234,264.1878512776811,1474.3302246190276,0.0,201.73589137730295,128.058666294095,1810.5288020431583
5695,2003,Sudan,,1448.723977701586,1697.196906837614,11696.156061318805,19.99999996105461,421.8256844087173,78.78239334601123,1262.7431470963718
3155,2003,Kosovo,,,,,,,,
5993,2003,Tonga,,3.583841449832731,7.008585409592528,11.82912364264024,0.0,2.1215572555959152,0.945196419995536,5.445580433227686
1097,2003,Central African Republic,,190.45465539842496,545.7550850541271,3091.6282468597283,0.0,310.6587283382441,41.0772314645428,404.2527360481138
2593,2003,High SDI,,16969.740954917805,20985.69620698101,139850.89402450583,620.4480935080069,30977.022546630546,13034.416104708776,163997.96371442202
5094,2003,Senegal,,354.169649034106,641.3489309562736,1533.6724642121048,7.999999985937568,118.57038584899188,134.79948229229691,760.3244791495223
5216,2003,Singapore,,11.904072594873256,38.08287524928852,241.31630900752825,0.0,46.72718529340184,2.363189061577166,502.1379339553001
1124,2003,Central America & Caribbean,,,,,,,,
1572,2003,Cyprus,,12.962101181224,30.236831146412,224.9260962806186,0.0,21.467780016636745,8.238710905303956,52.242817990269
5965,2003,Togo,,144.02535136675294,266.1041445120736,936.5510349791656,0.0,326.1910673849316,59.82023906419786,382.3125927777112
1152,2003,Central Asia,,3028.8794201510204,5910.3982523685,9949.706408228734,70.36699913423432,5355.612663248901,2332.2461677244683,11110.81780957892
5713,2003,Suriname,,10.320000151747236,28.283981655804027,94.3038334193879,0.0,48.30584441903446,2.2521014218973368,120.968641419472
1180,2003,Central Europe,,2090.3743138448144,3848.229355744013,18063.67845555289,40.00000002844525,3673.5532858824577,1781.8253498824556,21886.20358349522
1544,2003,Cuba,,111.42334888066534,325.7261011014671,1402.774937953327,1.0000000208952495,638.5382846229346,30.749780511944174,1678.2764573683323
2565,2003,Haiti,,376.4806867231919,1030.2073624542825,4096.215028484686,63.99999943134787,1767.4806396514327,89.43850262908462,624.5238699810519
5937,2003,Timor,,23.319260344267978,86.91997371584839,102.42470281977631,3.0000000084630907,28.59545046384883,1.937214917742416,59.70271297982072
1208,2003,"Central Europe, Eastern Europe, and Central Asia",,25480.96952691106,37183.57313062372,89583.49069333437,193.65200729214007,69423.77928778403,33348.721737796164,131912.18352073108
2537,2003,Guyana,,15.78209388120552,54.81677449413194,129.9281429263089,0.0,147.1700916766206,8.31412745902687,185.97650543623723
2368,2003,Greenland,,3.196835571335729,5.421155856886208,3.856040165988514,0.9999972880590756,7.311473979972929,2.1230008225560377,43.07052909393339
656,2003,Bermuda,,0.2588788381976335,2.421944309631133,8.11794222116387,4.000004383682798,1.9733044278449088,0.1215433948158466,2.9699690992798318
1432,2003,Congo,,128.5286049432279,353.22843483959065,1185.1429857620826,0.0,216.51940614047385,25.97567877152133,328.5406574946524
2999,2003,Jamaica,,31.86592984487871,23.495942476343814,127.34722170429364,0.0,377.4761337442721,4.54513677341398,54.430657498951376
320,2003,Australasia & Oceania,,,,,,,,
6285,2003,United States,,5898.34665136417,4089.539784114689,50125.38654628914,221.9180406439989,19843.44754468127,1246.107646497711,37497.12990109673
4841,2003,Romania,,541.6115851138331,1253.222037860972,3237.698708521399,5.000000007873712,782.2171791958062,485.58570224473897,2982.775350440176
1945,2003,England,,618.982653337431,307.90043680973406,3421.415362052046,0.0,374.9028734475338,298.22078605468926,4350.9875164947225
348,2003,Australia,,162.80223573091433,222.86845545905143,1868.50222021963,2.9999999916114763,300.72707622098505,60.96098802873786,2394.849571035747
5489,2003,Southeast Asia,,6808.910606564193,41176.89047229723,127034.7055910184,1050.4362582485376,31649.961447715206,666.6916231055643,39049.815680182335
2029,2003,Estonia,,153.58594372640735,104.63165660668687,227.02812783370572,0.0,167.21754583893343,172.9554056009268,409.9897724201713
1917,2003,El Salvador,,57.0391076513411,296.740586734282,1615.7079171890846,3.0000000445735404,3057.6237770117764,7.523308120524418,522.9445133872406
6450,2003,Vietnam,,534.4076387404483,8502.245790735878,18212.319639293622,127.99999997206396,1512.6579845629687,56.8647047231263,6179.373765915582
97,2003,American Samoa,,0.5554536175350947,4.508724807487374,5.206518381660082,5.99999995938142,3.5618578838397643,1.287097531506246,3.339611240493561
376,2003,Austria,,64.99383005801319,91.42269604341772,856.0742738180026,20.999998941700436,72.50709548311283,47.49590623211187,1563.1649331327174
6643,2003,Zambia,,395.3824981489973,696.9909309424423,1810.017322241575,3.9999999989156048,790.7298488506535,20.28354986526668,782.9745393876528
6415,2003,Venezuela,,186.25035910723292,835.7373403935208,6112.562960414022,35.99999997993972,11554.623725568988,11.77205591787923,2360.9098227250106
2057,2003,Eswatini,,62.79810268497808,74.21438278004095,461.8172102141961,0.0,291.63013642650685,15.395546787722653,226.5301865985489
404,2003,Azerbaijan,,398.0007956477594,319.09411114352,615.9830075604126,0.8104650540436519,371.01081273795296,136.99929094508897,323.56411084330864
1896,2003,Egypt,,1986.702719498504,1598.88949547321,25142.974776403626,1.9999999957714487,396.450442025981,69.19420938220111,3586.3285518347
2001,2003,Eritrea,,185.9771875836873,299.4460476620326,1250.357950320377,0.0,586.0167533026244,26.360840262401627,463.2337778426356
6471,2003,Wales,,41.21381985629591,19.90363064603163,211.07669851915776,0.0,25.81085173860111,19.08054397056765,300.8719979657254
125,2003,Andean Latin America,,866.828115429139,2470.9584797837806,9269.0207095865,171.49999645605843,4658.481258211073,642.6046745574782,2703.438874372928
5433,2003,South Korea,,1118.931614530796,1159.4108050979546,9144.960171622775,148.9999992838096,1212.7033970666153,334.495101661266,11763.360084380269
2169,2003,France,,1399.5234394766849,1278.2703943099143,7232.078924666297,25.99999991194229,723.7921447335978,2280.519114563513,12983.183649820274
6606,2003,Yemen,,1034.4698440885768,958.7791400222268,9119.517441914217,14.999999986545966,658.5429334662384,59.32411777230914,1014.2500858199844
3080,2003,Kazakhstan,,654.0029817037156,1631.443083593848,2960.6007892890493,2.999999999493636,2729.9551490463123,1351.6669445559362,5810.558915069202
2141,2003,Finland,,85.16557036510225,151.94305660906386,444.8250036936342,0.0,134.80484434324637,119.82595198634944,1143.5287917627477
209,2003,Antigua and Barbuda,,1.97734602129531,4.124020757609839,7.002398377787316,0.0,4.013116026131232,0.3324453047802812,2.134634483065384
153,2003,Andorra,,0.708408987081553,0.4934935897455452,4.525585830447684,0.0,0.6348436481369656,0.2894794627049674,8.430962310674515
6531,2003,Western Sub-Saharan Africa,,9238.5733829805,16329.697569692062,45224.714507021694,63.00102909773795,14791.461407090022,2915.5504771564165,15860.256195074957
237,2003,Argentina,,796.6589472210657,999.007878404342,5584.826718469315,31.999999992439943,2369.366488022352,119.98936956726656,4624.817243183968
3057,2003,Jordan,,136.6007358821785,111.86860537504607,841.4532014708774,0.0,213.0723101255936,11.34673734511468,194.6734370969932
4869,2003,Russia,,14520.939283065556,18347.50815503392,46449.662435187645,80.09384600025335,50865.74771892278,23119.695400502325,75265.44261662001
1976,2003,Equatorial Guinea,,22.384424505333715,62.85988304505386,197.79976326662344,0.0,29.790323066949806,3.2690366388619845,39.89679599210218
6501,2003,Western Europe,,5626.871225719975,4987.718604523357,45334.5346042286,109.10891446215771,5027.657736902051,8537.185426839373,54274.8647850557
3033,2003,Japan,,1898.9688685460687,6116.733395755063,11272.241474889,60.000000328328646,1065.5303290705767,1217.6145096658763,33479.441603569336
4813,2003,Qatar,,6.996954309368032,15.180409617053233,248.4585209132112,0.0,6.7033714713077925,1.021663153318462,40.52881807632296
4785,2003,Puerto Rico,,41.83848659285216,53.58157853518803,593.7567064281047,2.0000000022846733,771.6339635292552,6.016168155070895,292.86192223847905
265,2003,Armenia,,68.29294491223001,106.32554842936597,299.0318025816782,0.0,117.74587927847352,152.08659965800703,151.64779590710754
3111,2003,Kenya,,916.2452714051636,1085.7464150225285,4199.0395652551015,40.00000006574533,3409.864824318573,92.6225956943803,2278.029631013835
5350,2003,South Africa,,3234.2056280041825,2573.429928552874,26961.83993231323,4.000000003093303,27463.87179690384,594.5361918315616,10455.523283431225
293,2003,Australasia,,188.66273308121504,282.05246598496655,2358.716694145862,6.000000000213093,366.7152384592666,67.41559360429396,2933.7984752150223
5466,2003,South Sudan,,354.6848027524959,443.5689757932126,1349.55264967659,0.0,709.8366093898219,26.152764989520517,458.5691309173533
432,2003,Bahamas,,7.744480808739595,21.878122315902647,52.94984798223245,0.0,63.04848193227803,1.6739736080499747,9.475470106000705
2968,2003,Italy,,918.4151828826898,517.7089003847675,8968.084967515799,33.99999985181424,732.6086033400748,549.07722332084,4697.870658294765
5331,2003,Somalia,,529.7758616785807,788.1724747257343,3940.59689526843,1.000000000072357,2062.9434089375604,55.076552819857575,626.2031245336193
4897,2003,Rwanda,,375.9743871958646,588.5413694635205,2679.632883293658,0.0,371.56414037450327,28.82910905635396,743.4407786014631
3136,2003,Kiribati,,0.8978512002223562,5.445089963323769,11.11957630017328,0.0,1.8695654445250485,0.3865889211626707,23.149815124284725
2232,2003,Gambia,,43.366383570156366,68.31895643543763,216.95539255218287,2.9999999769160257,19.6537351771467,14.807370126808214,77.57160514734814
5545,2003,Southern Latin America,,1232.010711195365,1706.553677659782,8462.72075261169,32.00164415935377,3317.4366232213733,189.63006174597967,7150.055019509715
6331,2003,Uruguay,,83.8596230713206,119.90006451241464,526.5394351681988,0.0,157.23260324896353,11.7010193319339,620.8947531911042
552,2003,Belarus,,949.5433189543812,1451.553738552284,2275.177874127004,3.191162129207285,1386.6009797380657,865.6421246010201,4284.476095046584
4757,2003,Portugal,,215.43658075606024,194.0572187677884,2053.191575717424,2.0000000174049006,226.1833900882137,110.9784969389359,1374.1571091648186
572,2003,Belgium,,184.25555960487856,104.18196660394968,1536.3489453718175,0.0,202.36013729630335,111.74601167401292,2269.665639103689
22,2003,Afghanistan,,511.7954640961053,2607.9068468588744,8296.460290921344,137.00000032884174,3195.500654250763,157.9267752472002,1297.2865285494863
6671,2003,Zimbabwe,,634.0192654390631,791.125972808342,2980.817727861523,10.000000022197291,1411.8728157713372,44.492707272209685,2774.913348971327
6303,2003,United States Virgin Islands,,1.607162894509965,5.201132311215003,14.708530192802236,0.0,26.38210446519192,0.6008366994690018,7.641150585489747
600,2003,Belize,,3.843850412292064,19.531532673075,59.28476683314442,0.0,57.1685973010439,0.5369130337266452,17.32039206844551
5294,2003,Solomon Islands,,11.057150475978096,54.73586684972938,99.15271699381265,0.0,27.57166024283435,6.920482854760298,77.29529588992978
628,2003,Benin,,251.01417392973573,453.515610424145,2642.030192261735,0.0,427.0567397296281,89.63162084267125,467.8348007915768
5405,2003,South Asia,,32706.65466005495,125018.9287169346,229054.56219887937,1492.2821311924872,54502.88966580144,15986.07364486897,200896.93534011097
2866,2003,Iran,,3381.6125782555337,2316.561973398218,29871.217316790742,26817.6323540585,1787.0436574923594,55.63398256221136,4737.296720382628
4926,2003,Saint Lucia,,3.0046727731933256,9.561752340265375,24.889646161429184,0.0,28.324935006997617,0.4669768877300283,10.500134229268454
2256,2003,Georgia,,189.16433839610204,112.01945616547434,455.3907081412199,0.0,181.4957308606076,35.16172033558304,260.9796914538321
1805,2003,Eastern Europe,,20361.71579291521,27424.94552251119,61570.10582955271,83.28500812946066,60394.61333865258,29234.650220189265,98915.16212765692
2894,2003,Iraq,,791.0452159229302,925.208646467928,5651.574092057023,0.0,2256.5268750777063,144.77998882187393,1946.468015329711
1833,2003,Eastern Sub-Saharan Africa,,9626.519759683217,14692.666351428852,46648.97733728147,355.2198132467706,21046.247671370213,1555.499866918591,18128.145471161297
516,2003,Barbados,,5.128491812914332,11.531851182813908,32.9930755463086,1.0000019562175675,30.75447460634315,0.5015927949506831,13.621893412947706
2200,2003,Gabon,,39.20417002861684,77.72121973845914,412.6985244546101,0.0,74.92424498727068,8.943423759382163,123.41315919774738
6387,2003,Vanuatu,,4.341377729981844,23.80380660008184,39.79337665409665,0.0,3.795168735752332,6.0552744835721946,34.416108445608856
464,2003,Bahrain,,6.43683278298438,7.776400192154273,125.05265587720405,0.0,14.82319946012094,1.738842862051287,60.571284788395744
5517,2003,"Southeast Asia, East Asia, and Oceania",,19247.769243435618,135523.35977242395,432062.3761146723,2185.4699610184407,59062.61712361929,6822.442455215586,202227.39854978904
2113,2003,Fiji,,31.181302341178508,66.34074454144535,93.889965571489,0.0,37.49241976987319,3.630702295359172,82.38777758226563
69,2003,Algeria,,905.0532228401684,743.1909196440024,8292.024590559267,2329.0004455296576,547.7235499572643,94.6446858139741,1620.61548495647
2940,2003,Israel,,70.50697850657727,56.50086820086072,761.8631480157567,0.0,225.81503286541596,30.284437130829108,551.1698886245914
5377,2003,South America,,,,,,,,
181,2003,Angola,,927.8378282677312,3322.549073006156,7667.997186359201,14.999999977537632,773.0711713186316,150.45699050395504,1278.7806315628593
1861,2003,Ecuador,,240.0392060033641,741.3368798717546,3301.5131546178263,21.999999776472468,2844.9901196647807,57.10390084644483,1091.022255502822
6359,2003,Uzbekistan,,941.5408010318014,2146.26244321765,3442.059916149227,0.0,773.6210188974974,194.3245469348848,2515.84993739273
2912,2003,Ireland,,47.042228349960176,56.13038856158792,345.2713302236444,0.0,40.971224413882055,11.947693350460684,506.1758789236581
497,2003,Bangladesh,,2107.1927484950884,36205.44834096034,9670.287944705897,290.9999998039245,2884.141183803405,563.3729723235734,8759.281403463716
41,2003,Albania,,19.350784686712377,71.71455309670483,295.40827027611374,0.0,163.6179084413109,5.482751450300516,168.08016320787215
1489,2004,Cote d'Ivoire,,651.2591903695886,936.7173087413852,3270.34421141166,0.0,2239.894059043781,251.86826391647983,1533.5936377700143
5434,2004,South Korea,,622.1652493693223,1080.1908043492308,8552.93277742579,48.99999985223351,1217.0185819550647,340.46436454320934,12555.946531721238
4422,2004,Northern Mariana Islands,,0.5470319801511119,4.420183996857689,7.262280975275815,2.999999947668156,3.30931500460952,0.1849785237478819,6.295667696942759
5742,2004,Sweden,,186.315257698651,129.91231113536566,590.4092523039084,2.0000000536622613,130.5324983446522,145.8734470478732,1437.168772141392
1517,2004,Croatia,,55.91905964428896,96.01966565136212,656.7264502858004,0.0,85.46195925542186,36.94496411827937,895.4308362101942
1433,2004,Congo,,127.85091365042275,345.9131120454479,1187.4169851831684,0.0,218.97996328371207,25.860401457259773,334.78703796271094
5770,2004,Switzerland,,48.81522549968808,62.82025111473944,512.0929021367504,10.00000047527969,79.06865306432779,22.204138595513065,1472.442084897512
3692,2004,Malta,,2.284444950354637,4.682559209200157,22.70523156397275,0.0,5.766033108505652,1.3558590579278182,23.192520303131865
5406,2004,South Asia,,32392.67829875888,123586.15263547275,232399.67025768355,18934.875212944626,54312.90937475609,14025.706778846668,200065.6556257589
1461,2004,Costa Rica,,33.27939594722897,153.9599744404468,692.3346469744291,10.000000102905217,294.53364037229954,2.573204635248439,327.37505285269367
2058,2004,Eswatini,,63.51198085549576,76.13984415573653,471.8450336373845,0.0,296.44528133917066,15.857201822877652,232.67135927300123
2030,2004,Estonia,,144.43658871521845,96.51688379871749,214.07467003195825,0.0,149.23452277955394,157.57627988104983,385.4841955469442
4478,2004,Oceania,,283.1876412999286,1478.8445260701642,2642.6656522295857,5.329815347382222,900.9623141503756,143.59725210704087,1870.1929163674151
3664,2004,Mali,,612.2301539137726,1160.243557582855,2263.8361633125023,0.0,749.3716212435843,168.7426917645919,464.5194767213971
5574,2004,Southern Sub-Saharan Africa,,4183.835444216346,3687.315513685967,31958.98285339888,3.000000000459792,30320.28025109386,719.6579151871813,14432.964129725438
1772,2004,East Asia,,12325.87759111819,89246.4362715156,309683.0927493055,863.9605983867164,25984.77339126941,5699.53899817838,167053.02009705527
3580,2004,Malawi,,427.82340664118885,686.0667469413252,1984.844953301447,0.0,293.2095238987464,44.42002501377094,917.6239551277596
1806,2004,Eastern Europe,,19797.30872591867,26390.90686952743,60982.178398329896,99.26401241517728,58236.971256221135,28930.645563618724,96945.7625243443
5546,2004,Southern Latin America,,1203.133513852568,1589.6929510312827,8371.478233277947,12.00061086556308,3079.4665052163227,187.2179062817146,6918.213839207318
